genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_018982875.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,O17,GCF_018982875.1,53,3850701,72654.7,277687,121987,38910,277009.066,1072,497364,7.211336325515796,ASM1898287v1,1589,,GCF_018982875.1,GCA_018982875.1,yes,SAMN19601709,IGA Technology Services Srl,2021-06-21,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,53,0.4590914745133418,3850701,2.0,1.0,2.0,2.0
GCF_009295675.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,krglsrbmofpi2,GCF_009295675.1,51,3667623,71914.2,212961,112259,43182,201286.261,1029,436028,5.806512828608611,ASM929567v1,1589,,GCF_009295675.1,GCA_009295675.1,yes,SAMN13015363,CSIR CFTRI,2019-10-23,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,51,0.4621952692520469,3667623,2.0,1.0,2.0,2.0
GCF_018403455.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,AWA1501,GCF_018403455.1,102,3717608,36447.1,193547,112177,37160,228358.562,209,554863,5.206224002100275,ASM1840345v1,1589,,GCF_018403455.1,GCA_018403455.1,yes,SAMD00284712,"Iwahashi lab applied biological science, Gifu university",2021-04-05,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,102,0.4601679359416055,3717608,2.0,2.0,2.0,2.0
GCF_017742275.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,06B0048,GCF_017742275.1,51,3677153,72101.0,156578,87724,44309,214620.969,529,447320,4.258131222714964,ASM1774227v1,1589,,GCF_017742275.1,GCA_017742275.1,yes,SAMN18521540,Food Industry Research and Development Institute,2021-04-03,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,51,0.4618314766886229,3677153,2.0,1.0,2.0,2.0
GCF_018991535.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,7.8.2,GCF_018991535.1,99,3790800,38290.9,123926,92274,59346,167938.53,310,390963,3.269125250606732,ASM1899153v1,1589,,GCF_018991535.1,GCA_018991535.1,yes,SAMN18987059,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,99,0.4604444972037564,3790800,1.0,0.0,1.0,1.0
GCF_018991345.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,1.2.13,GCF_018991345.1,133,3651781,27457.0,120291,61556,24017,124852.622,334,318676,3.2940365262867624,ASM1899134v1,1589,,GCF_018991345.1,GCA_018991345.1,yes,SAMN18939723,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,133,0.4598958699878224,3651781,4.0,4.0,4.0,4.0
GCF_018991285.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,1.2.11,GCF_018991285.1,116,3634568,31332.5,120249,63091,25808,126512.822,308,318675,3.308481228030401,ASM1899128v1,1589,,GCF_018991285.1,GCA_018991285.1,yes,SAMN18939715,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,116,0.4604893896606144,3634568,4.0,4.0,4.0,4.0
GCF_018993725.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,3.2.36,GCF_018993725.1,135,3696926,27384.6,118498,63238,25152,124538.613,303,318674,3.205311656224658,ASM1899372v1,1589,,GCF_018993725.1,GCA_018993725.1,yes,SAMN18985901,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,135,0.459476062003946,3696926,4.0,4.0,4.0,4.0
GCF_018993485.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,7.2.23,GCF_018993485.1,155,3704147,23897.7,118490,61556,20135,119210.192,312,311447,3.198847129987012,ASM1899348v1,1589,,GCF_018993485.1,GCA_018993485.1,yes,SAMN18977487,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,155,0.4596510343676965,3704147,4.0,4.0,4.0,4.0
GCF_018993945.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,1.8.9,GCF_018993945.1,122,3590254,29428.3,118490,67882,23701,116917.02,312,273623,3.3003235982746624,ASM1899394v1,1589,,GCF_018993945.1,GCA_018993945.1,yes,SAMN19608333,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,122,0.4609707279763493,3590254,4.0,4.0,4.0,4.0
GCF_018993495.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,3.2.37,GCF_018993495.1,111,3655808,32935.2,118381,64807,28450,116492.09,308,270810,3.2381623980252794,ASM1899349v1,1589,,GCF_018993495.1,GCA_018993495.1,yes,SAMN18942672,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,111,0.4603543183887119,3655808,4.0,4.0,4.0,4.0
GCF_018991365.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,1.2.7,GCF_018991365.1,125,3652706,29221.6,118379,64807,24017,126013.685,332,318676,3.240857599817779,ASM1899136v1,1589,,GCF_018991365.1,GCA_018991365.1,yes,SAMN18977394,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,125,0.4598541464875629,3652706,4.0,4.0,4.0,4.0
GCF_018993345.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,3.8.24,GCF_018993345.1,136,3662066,26927.0,118379,64807,19985,132426.397,311,318676,3.2325741808039505,ASM1899334v1,1589,,GCF_018993345.1,GCA_018993345.1,yes,SAMN18942671,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,136,0.4597806265643492,3662066,4.0,4.0,4.0,4.0
GCF_018991355.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,1.8.6,GCF_018991355.1,130,3640616,28004.7,100780,63092,25700,122273.807,320,318675,2.7682128518909987,ASM1899135v1,1589,,GCF_018991355.1,GCA_018991355.1,yes,SAMN18940221,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,130,0.4602391463422673,3640616,4.0,4.0,4.0,4.0
GCF_018993445.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,7.2.15,GCF_018993445.1,116,3714586,32022.3,99059,51424,21128,121570.336,308,305303,2.6667574798375915,ASM1899344v1,1589,,GCF_018993445.1,GCA_018993445.1,yes,SAMN18977471,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,116,0.4612462869348024,3714586,4.0,4.0,4.0,4.0
GCF_002751855.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,RI-031,GCF_002751855.1,73,3669812,50271.4,91063,51407,22806,100517.045,3829,212001,2.48140776693738,ASM275185v1,1589,,GCF_002751855.1,GCA_002751855.1,yes,SAMN05717713,ETH Zurich,2017-11-03,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,73,0.4624523000088288,3669812,2.0,1.0,2.0,2.0
GCF_020181715.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,L33,GCF_020181715.1,108,3931331,36401.2,92223,54635,25001,107162.734,501,266384,2.345846737402676,ASM2018171v1,1589,,GCF_020181715.1,GCA_020181715.1,yes,SAMN19185297,Democritus University of Thrace,2021-09-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,108,0.4598890299493988,3931331,1.0,1.0,1.0,1.0
GCF_003702565.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG12,GCF_003702565.1,81,3808220,47015.1,269556,95194,31056,294356.222,519,531619,7.07826753706456,ASM370256v1,1589,,GCF_003702565.1,GCA_003702565.1,yes,SAMN10112446,Instituto de la Grasa-CSIC,2018-10-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,81,0.4585042355746254,3808220,2.0,0.0,2.0,2.0
GCF_003702605.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG11,GCF_003702605.1,107,3799012,35504.8,312529,91718,34667,292444.373,519,531579,8.226586280854075,ASM370260v1,1589,,GCF_003702605.1,GCA_003702605.1,yes,SAMN10112445,Instituto de la Grasa-CSIC,2018-10-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,107,0.4588627253612255,3799012,2.0,0.0,2.0,2.0
GCF_018069575.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,B8,GCF_018069575.1,112,3772175,33680.1,88970,59858,22105,123334.485,507,292610,2.3585862267789803,ASM1806957v1,1589,,GCF_018069575.1,GCA_018069575.1,yes,SAMN18710967,sichuan university,2021-04-17,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,112,0.4599924446771425,3772175,1.0,1.0,1.0,1.0
GCF_003702625.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG8,GCF_003702625.1,99,3800086,38384.7,312635,95412,31056,306479.876,519,531450,8.227050650958953,ASM370262v1,1589,,GCF_003702625.1,GCA_003702625.1,yes,SAMN10112407,Instituto de la Grasa-CSIC,2018-10-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,99,0.4588667203847492,3800086,2.0,0.0,2.0,2.0
GCF_018991465.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,7.8.46,GCF_018991465.1,165,3770960,22854.3,85642,47180,17585,114542.245,302,382661,2.271092772132296,ASM1899146v1,1589,,GCF_018991465.1,GCA_018991465.1,yes,SAMN18985902,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,165,0.4601133398391921,3770960,3.0,3.0,3.0,3.0
GCF_003702665.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG9,GCF_003702665.1,99,3795346,38336.8,278654,95502,34667,288544.089,519,579194,7.341992008106771,ASM370266v1,1589,,GCF_003702665.1,GCA_003702665.1,yes,SAMN10112443,Instituto de la Grasa-CSIC,2018-10-30,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,99,0.4589415563166046,3795346,2.0,0.0,2.0,2.0
GCF_018993625.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,14.2.16,GCF_018993625.1,156,3762332,24117.5,85333,46638,17464,99965.196,300,305303,2.2680879837292403,ASM1899362v1,1589,,GCF_018993625.1,GCA_018993625.1,yes,SAMN18985924,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,156,0.46038175259387,3762332,3.0,3.0,3.0,3.0
GCF_018991425.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,14.2.3,GCF_018991425.1,136,3720999,27360.3,83353,57144,19195,100559.727,305,229226,2.240070475697521,ASM1899142v1,1589,,GCF_018991425.1,GCA_018991425.1,yes,SAMN18985997,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,136,0.4608189897390459,3720999,3.0,3.0,3.0,3.0
GCF_018993665.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,7.2.20,GCF_018993665.1,140,3795850,27113.2,81129,48942,22101,113881.468,301,382649,2.137307849361803,ASM1899366v1,1589,,GCF_018993665.1,GCA_018993665.1,yes,SAMN18987058,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,140,0.4593924944347116,3795850,3.0,3.0,3.0,3.0
GCF_018993275.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,7.8.11,GCF_018993275.1,152,3825364,25166.9,78065,40255,17868,108289.214,306,278951,2.0407208307497013,ASM1899327v1,1589,,GCF_018993275.1,GCA_018993275.1,yes,SAMN18938210,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,152,0.4592098947969396,3825364,3.0,3.0,3.0,3.0
GCF_018993525.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,14.8.42,GCF_018993525.1,157,3826173,24370.5,77733,38854,16263,102917.053,308,252852,2.0316122663559644,ASM1899352v1,1589,,GCF_018993525.1,GCA_018993525.1,yes,SAMN18982119,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,157,0.4591995709551031,3826173,3.0,3.0,3.0,3.0
GCF_018993585.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,MU0445,GCF_018993585.1,141,3787629,26862.6,73822,40297,18273,82948.3,300,167224,1.949029326789926,ASM1899358v1,1589,,GCF_018993585.1,GCA_018993585.1,yes,SAMN18942680,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,141,0.4589921557787206,3787629,3.0,1.0,3.0,3.0
GCF_018993965.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,LA0445,GCF_018993965.1,145,3787716,26122.2,70955,39859,18273,81353.337,322,168634,1.8732925066187645,ASM1899396v1,1589,,GCF_018993965.1,GCA_018993965.1,yes,SAMN19608004,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,145,0.4590098624078468,3787716,3.0,1.0,3.0,3.0
GCF_018991565.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,3.8.45,GCF_018991565.1,164,3695384,22532.8,70811,36630,12578,86445.678,326,237522,1.91620140153229,ASM1899156v1,1589,,GCF_018991565.1,GCA_018991565.1,yes,SAMN18987094,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,164,0.4595300515453874,3695384,1.0,1.0,1.0,1.0
GCF_018993635.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,1.8.18,GCF_018993635.1,165,3697126,22406.8,70228,36609,12578,84596.817,306,237522,1.8995295264483816,ASM1899363v1,1589,,GCF_018993635.1,GCA_018993635.1,yes,SAMN18987114,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,165,0.4594879914831142,3697126,1.0,1.0,1.0,1.0
GCF_018993985.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,LA0445,GCF_018993985.1,170,3745923,22034.8,67416,34383,15891,72557.578,300,174476,1.7997166519439936,ASM1899398v1,1589,,GCF_018993985.1,GCA_018993985.1,yes,SAMN16675151,USDA-ARS,2021-06-23,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,170,0.4595524253968915,3745923,3.0,2.0,3.0,3.0
GCF_002993425.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG3,GCF_002993425.1,111,3931956,35423.0,212149,83947,44195,264177.691,201,627813,5.3955079863559,ASM299342v1,1589,,GCF_002993425.1,GCA_002993425.1,yes,SAMN08636329,Instituto de la Grasa-CSIC,2018-03-11,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,111,0.4573827886171666,3931956,4.0,2.0,4.0,4.0
GCF_002993385.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG4,GCF_002993385.1,166,3812553,22967.2,106245,60873,27823,173788.133,203,546559,2.786715358448788,ASM299338v1,1589,,GCF_002993385.1,GCA_002993385.1,yes,SAMN08636330,Instituto de la Grasa-CSIC,2018-03-11,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,166,0.4593685648435576,3812553,2.0,1.0,2.0,2.0
GCF_002993435.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG5,GCF_002993435.1,96,3774771,39320.5,225478,124613,52689,282638.968,203,600583,5.973289505509076,ASM299343v1,1589,,GCF_002993435.1,GCA_002993435.1,yes,SAMN08636331,Instituto de la Grasa-CSIC,2018-03-11,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,96,0.4592352754643924,3774771,3.0,2.0,3.0,3.0
GCF_002993485.1,custom,Lactiplantibacillus pentosus (firmicutes),Lactiplantibacillus,pentosus,IG6,GCF_002993485.1,187,3888927,20796.4,163296,67471,16134,241740.11,202,635954,4.198998849811272,ASM299348v1,1589,,GCF_002993485.1,GCA_002993485.1,yes,SAMN08636332,Instituto de la Grasa-CSIC,2018-03-11,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,,Lactiplantibacillus,187,0.4574264315066855,3888927,3.0,2.0,3.0,3.0
