genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_021133715.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 1579,GCF_021133715.1,102,1849523,18132.6,139759,49473,21758,190007.276,202,462762,7.556488889297403,ASM2113371v1,1585,,GCF_021133715.1,GCA_021133715.1,yes,SAMN23014276,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,102,0.4976888635610371,1849523,2.0,0.0,2.0,2.0
GCF_001624905.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,Lb1-WT,GCF_001624905.1,59,1790428,30346.2,102307,39537,18938,163582.6,205,413157,5.714108581858639,ASM162490v1,1585,,GCF_001624905.1,GCA_001624905.1,yes,SAMN04589502,Chr. Hansen A/S,2016-04-20,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,59,0.4987729191009077,1790428,1.0,0.0,1.0,1.0
GCF_021133735.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 1623,GCF_021133735.1,99,1798393,18165.6,101264,52260,21378,164175.985,203,415564,5.630804835205653,ASM2113373v1,1585,,GCF_021133735.1,GCA_021133735.1,yes,SAMN23014279,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,99,0.4993374640581897,1798393,1.0,0.0,1.0,1.0
GCF_021133675.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 1614,GCF_021133675.1,96,1800445,18754.6,105255,49573,25352,170848.214,201,447050,5.846054725359564,ASM2113367v1,1585,,GCF_021133675.1,GCA_021133675.1,yes,SAMN23014278,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,96,0.4986928231631624,1800445,2.0,1.0,2.0,2.0
GCF_021133995.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,FAM 22166,GCF_021133995.1,68,1808941,26602.1,96349,48412,20115,118635.896,209,314971,5.326265477978552,ASM2113399v1,1585,,GCF_021133995.1,GCA_021133995.1,yes,SAMN23014264,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,68,0.4974833341717612,1808941,2.0,0.0,2.0,2.0
GCF_001624925.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,Lb1-GS-1,GCF_001624925.1,56,1742518,31116.4,105112,38361,18956,161473.682,228,413103,6.032190198322198,ASM162492v1,1585,,GCF_001624925.1,GCA_001624925.1,yes,SAMN04589663,Chr. Hansen A/S,2016-04-20,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,56,0.4981836629521187,1742518,1.0,0.0,1.0,1.0
GCF_021133755.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 2159,GCF_021133755.1,143,1842576,12885.1,103378,76296,20080,161372.32,201,416849,5.6105148444351824,ASM2113375v1,1585,,GCF_021133755.1,GCA_021133755.1,yes,SAMN23014280,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,143,0.4979235591910456,1842576,0.0,0.0,0.0,0.0
GCF_021133815.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 1376,GCF_021133815.1,122,1803610,14783.7,84378,48825,19355,145266.9,204,416656,4.678284107983433,ASM2113381v1,1585,,GCF_021133815.1,GCA_021133815.1,yes,SAMN23014273,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,122,0.4976286447735375,1803610,1.0,1.0,1.0,1.0
GCF_021133785.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 1381,GCF_021133785.1,128,1798579,14051.4,92278,44629,17971,129943.769,200,347942,5.130605883867209,ASM2113378v1,1585,,GCF_021133785.1,GCA_021133785.1,yes,SAMN23014275,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,128,0.4983206186661804,1798579,2.0,0.0,2.0,2.0
GCF_021133915.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 860,GCF_021133915.1,131,1829574,13966.2,81736,48184,19414,118299.731,200,321809,4.467488060062069,ASM2113391v1,1585,,GCF_021133915.1,GCA_021133915.1,yes,SAMN23014268,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,131,0.4967937891552897,1829574,2.0,0.0,2.0,2.0
GCF_021133975.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,FAM 22754,GCF_021133975.1,63,1768407,28070.0,75845,29285,14790,149723.385,215,411785,4.28888824801078,ASM2113397v1,1585,,GCF_021133975.1,GCA_021133975.1,yes,SAMN23014265,Agroscope,2021-12-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,63,0.4985040208504038,1768407,0.0,0.0,0.0,0.0
GCF_021133835.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 906,GCF_021133835.1,118,1831367,15520.1,82526,46432,18610,144114.619,200,384862,4.506251341211238,ASM2113383v1,1585,,GCF_021133835.1,GCA_021133835.1,yes,SAMN23014271,Agroscope,2021-12-09,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,118,0.4979307806682112,1831367,2.0,0.0,2.0,2.0
GCF_021133955.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,CIRM BIA 773,GCF_021133955.1,119,1802205,15144.6,67786,31666,18698,80385.729,201,185171,3.76128131927278,ASM2113395v1,1585,,GCF_021133955.1,GCA_021133955.1,yes,SAMN23014267,Agroscope,2021-12-09,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,119,0.497972206269542,1802205,0.0,0.0,0.0,0.0
GCF_021229055.1,custom,Lactobacillus delbrueckii subsp. bulgaricus (firmicutes),Lactobacillus,delbrueckii,NBIMCC 8244 (187),GCF_021229055.1,61,1757840,28817.0,75665,41901,17599,137642.624,500,411861,4.304430437354935,ASM2122905v1,1585,,GCF_021229055.1,GCA_021229055.1,yes,SAMN23823789,"Faculty of Biology at Sofia University ""St. Kliment Ohridski""",2021-12-19,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,61,0.4987655304237018,1757840,1.0,1.0,1.0,1.0
GCF_000191165.1,custom,Lactobacillus delbrueckii subsp. bulgaricus 2038 (firmicutes),Lactobacillus,delbrueckii,2038,GCF_000191165.1,1,1872918,1872918.0,1872918,1872918,1872918,1872918.0,1872918,1872918,100.0,ASM19116v1,353496,,GCF_000191165.1,GCA_000191165.1,yes,SAMN02603124,Chinese National HGC,2011-03-03,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4968012481058967,1872918,1.0,0.0,1.0,1.0
GCF_000056065.1,custom,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002 (firmicutes),Lactobacillus,delbrueckii,ATCC 11842,GCF_000056065.1,1,1864998,1864998.0,1864998,1864998,1864998,1864998.0,1864998,1864998,100.0,ASM5606v1,390333,,GCF_000056065.1,GCA_000056065.1,yes,SAMEA3138258,Genoscope,2006-05-26,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4971903455124348,1864998,2.0,0.0,2.0,2.0
GCF_001437195.1,custom,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002 (firmicutes),Lactobacillus,delbrueckii,DSM 20081,GCF_001437195.1,80,1758527,21981.6,71152,33694,12271,137229.605,205,415890,4.046113593934014,ASM143719v1,390333,,GCF_001437195.1,GCA_001437195.1,yes,SAMN02797778,Shanghai Majorbio,2015-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,80,0.4939418047035956,1758527,2.0,1.0,2.0,2.0
GCF_000284715.1,custom,Lactobacillus delbrueckii subsp. bulgaricus CNCM I-1519 (firmicutes),Lactobacillus,delbrueckii,CNCM I-1519,GCF_000284715.1,70,1796539,25664.8,55626,29592,15183,87578.019,520,263365,3.0962868047952203,ASM28471v1,1042400,,GCF_000284715.1,GCA_000284715.1,yes,SAMN02436863,Washington University School of Medicine Center for Genome Sciences and Systems Biology,2011-10-28,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,70,0.4989014989376796,1796539,2.0,1.0,2.0,2.0
GCF_000284695.1,custom,Lactobacillus delbrueckii subsp. bulgaricus CNCM I-1632 (firmicutes),Lactobacillus,delbrueckii,CNCM I-1632,GCF_000284695.1,69,1767897,25621.7,69466,32962,15701,105087.908,529,264844,3.929301311105794,ASM28469v1,1042399,,GCF_000284695.1,GCA_000284695.1,yes,SAMN02436800,"Washington University School of Medicine,  Center for Genome Sciences and Systems Biology",2011-10-28,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,69,0.4987615228715247,1767897,1.0,0.0,1.0,1.0
GCF_000182835.1,custom,Lactobacillus delbrueckii subsp. bulgaricus ND02 (firmicutes),Lactobacillus,delbrueckii,ND02,GCF_000182835.1,2,2131976,1065988.0,2125753,2125753,2125753,2119566.328,6223,2125753,99.708111160726,ASM18283v1,767455,,GCF_000182835.1,GCA_000182835.1,yes,SAMN02603937,"The Key Laboratory of Dairy Biotechnology and Bioengineering, Education Ministry of P. R. China, Department of Food Science and Engineering, Inner Mongolia Agricultural University, China",2010-11-19,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,2,0.4954342825622802,2131976,0.0,0.0,0.0,0.0
GCF_006740305.1,custom,Lactobacillus delbrueckii subsp. delbrueckii (firmicutes),Lactobacillus,delbrueckii,NBRC 3202,GCF_006740305.1,1,1910306,1910306.0,1910306,1910306,1910306,1910306.0,1910306,1910306,100.0,ASM674030v1,83684,,GCF_006740305.1,GCA_006740305.1,yes,SAMD00093676,National Institute of Technology and Evaluation,2019-06-14,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.500659056716568,1910306,1.0,0.0,1.0,1.0
GCF_002142575.1,custom,Lactobacillus delbrueckii subsp. delbrueckii (firmicutes),Lactobacillus,delbrueckii,TUA4408L,GCF_002142575.1,1,2012440,2012440.0,2012440,2012440,2012440,2012440.0,2012440,2012440,100.0,ASM214257v1,83684,,GCF_002142575.1,GCA_002142575.1,yes,SAMN06812572,CERELA-CONICET,2017-05-16,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4987557393015444,2012440,0.0,0.0,0.0,0.0
GCF_001888945.1,custom,Lactobacillus delbrueckii subsp. delbrueckii (firmicutes),Lactobacillus,delbrueckii,KCTC 13731,GCF_001888945.1,1,1910506,1910506.0,1910506,1910506,1910506,1910506.0,1910506,1910506,100.0,ASM188894v1,83684,,GCF_001888945.1,GCA_001888945.1,yes,SAMN06074289,Korea University,2016-12-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.5004668920170887,1910506,1.0,0.0,1.0,1.0
GCF_001908495.1,custom,Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012 (firmicutes),Lactobacillus,delbrueckii,DSM 20074,GCF_001908495.1,1,1953716,1953716.0,1953716,1953716,1953716,1953716.0,1953716,1953716,100.0,ASM190849v1,1423823,,GCF_001908495.1,GCA_001908495.1,yes,SAMN06046523,Korea University,2016-12-19,na,major,Chromosome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.4963024308548427,1953716,1.0,0.0,1.0,1.0
GCF_001908415.1,custom,Lactobacillus delbrueckii subsp. indicus (firmicutes),Lactobacillus,delbrueckii,JCM 15610,GCF_001908415.1,3,2021861,673953.7,1967220,1967220,1967220,1915000.577,12870,1967220,97.29748978787364,ASM190841v1,249265,,GCF_001908415.1,GCA_001908415.1,yes,SAMN06074288,Korea University,2016-12-19,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,3,0.4932693197010081,2021861,2.0,0.0,2.0,2.0
GCF_001189855.1,custom,Lactobacillus delbrueckii subsp. indicus (firmicutes),Lactobacillus,delbrueckii,JCM 15610,GCF_001189855.1,85,1877412,22087.2,51208,29618,13973,58251.715,273,140371,2.727584568544358,ASM118985v1,249265,,GCF_001189855.1,GCA_001189855.1,yes,SAMN03852101,"ChunLab, Inc",2015-07-31,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,85,0.4953638306349379,1877412,2.0,2.0,2.0,2.0
GCF_001435795.1,custom,Lactobacillus delbrueckii subsp. indicus DSM 15996 (firmicutes),Lactobacillus,delbrueckii,DSM 15996,GCF_001435795.1,139,1863572,13407.0,51275,28918,9334,56219.188,201,140097,2.7514364886358025,ASM143579v1,1423824,,GCF_001435795.1,GCA_001435795.1,yes,SAMN02369368,Shanghai Majorbio,2015-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,139,0.495663703897676,1863572,2.0,2.0,2.0,2.0
GCF_004354615.1,custom,Lactobacillus delbrueckii subsp. jakobsenii (firmicutes),Lactobacillus,delbrueckii,DSM 26046,GCF_004354615.1,69,1781187,25814.3,74016,27685,14858,82431.366,216,212480,4.1554311815660006,ASM435461v1,1537158,,GCF_004354615.1,GCA_004354615.1,yes,SAMN08555167,Carlsberg Research Laboratory,2019-03-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,69,0.5006397419249073,1781187,1.0,1.0,1.0,1.0
GCF_001888925.1,custom,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046 (firmicutes),Lactobacillus,delbrueckii,DSM 26046,GCF_001888925.1,1,1891796,1891796.0,1891796,1891796,1891796,1891796.0,1891796,1891796,100.0,ASM188892v1,1217420,,GCF_001888925.1,GCA_001888925.1,yes,SAMN06066887,Korea University,2016-12-05,na,major,Complete Genome,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,1,0.5009514767977097,1891796,1.0,0.0,1.0,1.0
GCF_000387565.1,custom,Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046 (firmicutes),Lactobacillus,delbrueckii,ZN7a-9,GCF_000387565.1,75,1730812,23077.5,57175,23127,12655,62522.187,217,154976,3.3033628146788905,ASM38756v1,1217420,,GCF_000387565.1,GCA_000387565.1,yes,SAMN02471706,University of Copenhagen,2013-05-02,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii,,Lactobacillus,75,0.5022082120992921,1730812,1.0,1.0,1.0,1.0
