genome_id,source,organism,genus,species,strain,closest_placement_reference,#Seq,Total bp,Avg,N50,N75,N90,auN,Min,Max,N50_percent,assembly,tax_id,refseq_category,refseq,genbank,refseq_genbank_identity,biosample,submitter,date,assembly_type,release_type,assembly_level,genome_representation,pubMLST,Kingdom,Phylum,Class,Order,Family,Genus,Species,Organism,Genus_cat,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_002095765.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23282,GCF_002095765.1,54,2613937,48406.2,188636,142936,39959,208492.555,235,437069,7.21654730010708,ASM209576v1,152331,,GCF_002095765.1,GCA_002095765.1,yes,SAMN06130989,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,54,0.4333658385798892,2613937,1.0,0.0,1.0,1.0
GCF_001687145.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,IPLA 11150,GCF_001687145.1,74,2689337,36342.4,181610,60832,22657,287943.615,245,726833,6.752965507855654,LpbC10,152331,,GCF_001687145.1,GCA_001687145.1,yes,SAMN04992858,Instituto de Productos Lacteos de Asturias (IPLA-CSIC),2016-07-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,74,0.4334019871812272,2689337,2.0,0.0,2.0,2.0
GCF_019265985.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,IPLA11151,GCF_019265985.1,68,2655269,39048.1,181536,58405,27433,192102.637,423,457949,6.836821429391899,ASM1926598v1,152331,,GCF_019265985.1,GCA_019265985.1,yes,SAMN19969485,Instituto de Productos Lacteos de Asturias (IPLA-CSIC),2021-07-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,68,0.433919877797692,2655269,2.0,0.0,2.0,2.0
GCF_001687155.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,IPLA 11117,GCF_001687155.1,67,2769427,41334.7,177745,61947,23985,278780.035,232,676120,6.418114649709128,Lpb10,152331,,GCF_001687155.1,GCA_001687155.1,yes,SAMN05150101,Instituto de Productos Lacteos de Asturias (IPLA-CSIC),2016-07-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,67,0.4317008536422877,2769427,1.0,0.0,1.0,1.0
GCF_002095715.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23168,GCF_002095715.1,36,2566645,71295.7,161307,129330,48452,301072.72,364,690536,6.284741364699832,ASM209571v1,152331,,GCF_002095715.1,GCA_002095715.1,yes,SAMN06130983,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,36,0.4349674380368146,2566645,1.0,0.0,1.0,1.0
GCF_002095835.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23163,GCF_002095835.1,38,2567644,67569.6,161307,93508,48452,296759.175,306,690536,6.282296143857949,ASM209583v1,152331,,GCF_002095835.1,GCA_002095835.1,yes,SAMN06130978,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,38,0.4349699568943358,2567644,1.0,0.0,1.0,1.0
GCF_002095755.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM21835,GCF_002095755.1,61,2665006,43688.6,143467,88243,29390,216073.102,250,504044,5.383364990547864,ASM209575v1,152331,,GCF_002095755.1,GCA_002095755.1,yes,SAMN06130985,University of Bern,2017-04-18,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,61,0.4346744435096956,2665006,1.0,0.0,1.0,1.0
GCF_002095695.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23165,GCF_002095695.1,60,2706330,45105.5,132527,79042,38674,162742.348,234,363950,4.896926834495424,ASM209569v1,152331,,GCF_002095695.1,GCA_002095695.1,yes,SAMN06130980,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,60,0.4331748160793399,2706330,2.0,0.0,2.0,2.0
GCF_002095845.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23164,GCF_002095845.1,55,2704805,49178.3,132527,70554,30876,160130.319,234,363950,4.89968777786199,ASM209584v1,152331,,GCF_002095845.1,GCA_002095845.1,yes,SAMN06130979,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,55,0.4326740744711726,2704805,2.0,0.0,2.0,2.0
GCF_002095795.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM21809,GCF_002095795.1,38,2570634,67648.3,124546,71380,42217,163973.474,225,354135,4.844952645923146,ASM209579v1,152331,,GCF_002095795.1,GCA_002095795.1,yes,SAMN06130973,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,38,0.4348487571548497,2570634,2.0,0.0,2.0,2.0
GCF_002095725.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23166,GCF_002095725.1,60,2708155,45135.9,115983,64267,30876,154827.862,234,363642,4.282731232148825,ASM209572v1,152331,,GCF_002095725.1,GCA_002095725.1,yes,SAMN06130981,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,60,0.4326055931067461,2708155,2.0,0.0,2.0,2.0
GCF_002095615.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM21823,GCF_002095615.1,63,2672131,42414.8,114067,48454,19365,140284.648,282,313120,4.268765266373542,ASM209561v1,152331,,GCF_002095615.1,GCA_002095615.1,yes,SAMN06130974,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,63,0.4333893061380598,2672131,1.0,1.0,1.0,1.0
GCF_001437335.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,DSM 15352,GCF_001437335.1,174,2595143,14914.6,114011,42353,14523,135406.687,204,325525,4.393245381853717,ASM143733v1,152331,,GCF_001437335.1,GCA_001437335.1,yes,SAMN02797773,Shanghai Majorbio,2015-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,174,0.434815345435685,2595143,1.0,0.0,1.0,1.0
GCF_002095825.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23169,GCF_002095825.1,130,2799109,21531.6,76021,41799,15029,103978.135,206,351075,2.7158999524491545,ASM209582v1,152331,,GCF_002095825.1,GCA_002095825.1,yes,SAMN06130984,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,130,0.4320381950113411,2799109,2.0,0.0,2.0,2.0
GCF_005864155.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM 23169,GCF_005864155.1,133,2800230,21054.4,76021,41799,15029,103936.661,206,351075,2.714812711812958,ASM586415v1,152331,,GCF_005864155.1,GCA_005864155.1,yes,SAMN11653941,Agroscope,2019-05-23,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,133,0.4320573667163054,2800230,2.0,0.0,2.0,2.0
GCF_002095815.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM23167,GCF_002095815.1,164,2654853,16188.1,70556,28962,7458,110232.165,225,363642,2.657623604772091,ASM209581v1,152331,,GCF_002095815.1,GCA_002095815.1,yes,SAMN06130982,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,164,0.4321606507026942,2654853,2.0,2.0,2.0,2.0
GCF_002095655.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM21834,GCF_002095655.1,108,2762714,25580.7,65547,34600,13449,75014.631,244,200713,2.372558288697274,ASM209565v1,152331,,GCF_002095655.1,GCA_002095655.1,yes,SAMN06130976,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,108,0.432534457059254,2762714,2.0,0.0,2.0,2.0
GCF_002095635.1,custom,Lentilactobacillus parabuchneri (firmicutes),Lentilactobacillus,parabuchneri,FAM21838,GCF_002095635.1,143,2543799,17788.8,53605,32843,16193,88679.113,206,307911,2.107281274974949,ASM209563v1,152331,,GCF_002095635.1,GCA_002095635.1,yes,SAMN06130977,University of Bern,2017-04-18,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,143,0.434958894157911,2543799,2.0,1.0,2.0,2.0
GCF_001435315.1,custom,Lentilactobacillus parabuchneri DSM 5707 = NBRC 107865 (firmicutes),Lentilactobacillus,parabuchneri,DSM 5707,GCF_001435315.1,50,2566098,51322.0,200121,64525,38417,226806.736,205,504278,7.798649934647858,ASM143531v1,1423784,,GCF_001435315.1,GCA_001435315.1,yes,SAMN02369410,Shanghai Majorbio,2015-11-06,na,major,Scaffold,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,50,0.434318954303382,2566098,1.0,0.0,1.0,1.0
GCF_001591885.1,custom,Lentilactobacillus parabuchneri DSM 5707 = NBRC 107865 (firmicutes),Lentilactobacillus,parabuchneri,NBRC 107865,GCF_001591885.1,98,2554474,26066.1,64874,34149,15688,91797.452,502,296290,2.539622638554943,ASM159188v1,1423784,,GCF_001591885.1,GCA_001591885.1,yes,SAMD00046916,National Institute of Technology and Evaluation,2016-02-27,na,major,Contig,full,-,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri,,Other,98,0.4344326855548344,2554474,1.0,0.0,1.0,1.0
