genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_019504365.1,PRJNA750341,ASM1950436v1,Complete Genome,na,SAMN20448543,2021-08-10,GCA_019504365.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_019504365.1,,yes,major,glutamicum,CR101,Bielefeld University,1718,ncbi
GCF_002277975.1,PRJNA350501,ASM227797v1,Complete Genome,na,SAMN05908976,2017-08-30,GCA_002277975.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_002277975.1,,yes,major,glutamicum,C1,Bielefeld University,1718,ncbi
GCF_000196335.1,PRJNA13760,ASM19633v1,Complete Genome,na,SAMEA3138338,2004-01-26,GCA_000196335.1,full,Corynebacterium,Corynebacterium glutamicum ATCC 13032 (high G+C Gram-positive bacteria),GCF_000196335.1,,yes,major,glutamicum,DSM 20300 = ATCC 13032,Universitaet Bielefeld,196627,ncbi
GCF_000010225.1,PRJDA19193,ASM1022v1,Complete Genome,na,SAMD00060924,2007-04-04,GCA_000010225.1,full,Corynebacterium,Corynebacterium glutamicum R (high G+C Gram-positive bacteria),GCF_000010225.1,,yes,major,glutamicum,R,"Research Institute of Innovative Technology for the Earth (RITE), Microbiology research group",340322,ncbi
GCF_000404145.1,PRJNA175236,ASM40414v1,Complete Genome,na,SAMN02603963,2013-06-03,GCA_000404145.1,full,Corynebacterium,Corynebacterium glutamicum SCgG1 (high G+C Gram-positive bacteria),GCF_000404145.1,,yes,major,glutamicum,SCgG1,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1232381,ncbi
GCF_001683115.1,PRJNA175239,ASM168311v1,Complete Genome,na,SAMN05366915,2016-07-11,GCA_001683115.1,full,Corynebacterium,Corynebacterium glutamicum ZL-6 (high G+C Gram-positive bacteria),GCF_001683115.1,,yes,major,glutamicum,ZL-6,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1232384,ncbi
GCF_002243555.1,PRJNA391564,ASM224355v1,Complete Genome,na,SAMN07270561,2017-08-08,GCA_002243555.1,full,Corynebacterium,Corynebacterium glutamicum ATCC 14067 (high G+C Gram-positive bacteria),GCF_002243555.1,,yes,major,glutamicum,ATCC 14067,South China University of Technology,1079988,ncbi
GCF_000445015.1,PRJNA194154,ASM44501v1,Complete Genome,na,SAMN02603059,2013-08-08,GCA_000445015.1,full,Corynebacterium,Corynebacterium glutamicum MB001 (high G+C Gram-positive bacteria),GCF_000445015.1,,yes,major,glutamicum,MB001,"CeBiTec, Bielefeld University",1310161,ncbi
GCF_000987865.1,PRJNA279429,ASM98786v1,Complete Genome,na,SAMN03494310,2015-05-04,GCA_000987865.1,full,[Brevibacterium],[Brevibacterium] flavum (high G+C Gram-positive bacteria),GCF_000987865.1,,yes,major,flavum,ATCC 15168,KRIBB,92706,ncbi
GCF_001683055.1,PRJNA175240,ASM168305v1,Complete Genome,na,SAMN05366914,2016-07-11,GCA_001683055.1,full,[Brevibacterium],[Brevibacterium] flavum ZL-1 (high G+C Gram-positive bacteria),GCF_001683055.1,,yes,major,flavum,ZL-1,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1232385,ncbi
GCF_011761195.1,PRJNA533344,ASM1176119v1,Contig,na,SAMN12041038,2020-03-27,GCA_011761195.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_011761195.1,,yes,major,glutamicum,BRC-JBEI 1.1.2,DOE Joint Genome Institute,1718,ncbi
GCF_011761285.1,PRJNA546945,ASM1176128v1,Contig,na,SAMN12024939,2020-03-27,GCA_011761285.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_011761285.1,,yes,major,glutamicum,ATCC 13287,DOE Joint Genome Institute,1718,ncbi
GCF_013014865.1,PRJDB8658,ASM1301486v1,Contig,na,SAMD00191681,2020-05-04,GCA_013014865.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013014865.1,,yes,major,glutamicum,ATCC 31831,Kobe University,1718,ncbi
GCF_007858655.1,PRJNA290700,ASM785865v1,Contig,na,SAMN03896101,2019-08-06,GCA_007858655.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858655.1,,yes,major,glutamicum,CICC21721,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858625.1,PRJNA290294,ASM785862v1,Contig,na,SAMN03879963,2019-08-06,GCA_007858625.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858625.1,,yes,major,glutamicum,B415,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858715.1,PRJNA290707,ASM785871v1,Contig,na,SAMN03896129,2019-08-06,GCA_007858715.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858715.1,,yes,major,glutamicum,CICC10178,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858765.1,PRJNA290618,ASM785876v1,Contig,na,SAMN03893493,2019-08-06,GCA_007858765.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858765.1,,yes,major,glutamicum,B533,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858735.1,PRJNA290613,ASM785873v1,Contig,na,SAMN03893445,2019-08-06,GCA_007858735.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858735.1,,yes,major,glutamicum,CICC10065,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858755.1,PRJNA290708,ASM785875v1,Contig,na,SAMN03896134,2019-08-06,GCA_007858755.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858755.1,,yes,major,glutamicum,CICC20042,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858595.1,PRJNA290612,ASM785859v1,Contig,na,SAMN03893406,2019-08-06,GCA_007858595.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858595.1,,yes,major,glutamicum,B413,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858665.1,PRJNA290702,ASM785866v1,Contig,na,SAMN03896113,2019-08-06,GCA_007858665.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858665.1,,yes,major,glutamicum,CICC23603,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858685.1,PRJNA290703,ASM785868v1,Contig,na,SAMN03896114,2019-08-06,GCA_007858685.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858685.1,,yes,major,glutamicum,CICC23604,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_007858615.1,PRJNA290614,ASM785861v1,Contig,na,SAMN03893464,2019-08-06,GCA_007858615.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_007858615.1,,yes,major,glutamicum,CICC20824,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1718,ncbi
GCF_001912755.2,PRJNA305668,ASM191275v2,Contig,na,SAMN04331501,2016-12-21,GCA_001912755.2,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_001912755.2,,yes,minor,glutamicum,ATCC 13870,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS),1718,ncbi
GCF_001912155.1,PRJNA305676,ASM191215v1,Contig,na,SAMN04331506,2016-12-21,GCA_001912155.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_001912155.1,,yes,major,glutamicum,T6-13,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS),1718,ncbi
GCF_001912725.1,PRJNA305673,ASM191272v1,Contig,na,SAMN04331502,2016-12-21,GCA_001912725.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_001912725.1,,yes,major,glutamicum,AS 1.299,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS),1718,ncbi
GCF_900163685.1,PRJEB19159,ASM90016368v1,Contig,na,SAMEA80389168,2017-02-11,GCA_900163685.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_900163685.1,,yes,major,glutamicum,B Co 03.31,MICALIS,1718,ncbi
GCF_015159635.1,PRJNA662693,ASM1515963v1,Contig,na,SAMN16093088,2020-10-31,GCA_015159635.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_015159635.1,,yes,major,glutamicum,LEGU1,"Dongguk University, Biomedi Campus",1718,ncbi
GCF_001912735.1,PRJNA305675,ASM191273v1,Contig,na,SAMN04331505,2016-12-21,GCA_001912735.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_001912735.1,,yes,major,glutamicum,AS 1.542,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS),1718,ncbi
GCF_013867935.1,PRJNA647633,ASM1386793v1,Contig,na,SAMN15595108,2020-07-28,GCA_013867935.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867935.1,,yes,major,glutamicum,116,China Center of Industrial Culture Collection,1718,ncbi
GCF_013867925.1,PRJNA647633,ASM1386792v1,Contig,na,SAMN15595107,2020-07-28,GCA_013867925.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867925.1,,yes,major,glutamicum,53,China Center of Industrial Culture Collection,1718,ncbi
GCF_013867825.1,PRJNA647633,ASM1386782v1,Contig,na,SAMN15595102,2020-07-28,GCA_013867825.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867825.1,,yes,major,glutamicum,115,China Center of Industrial Culture Collection,1718,ncbi
GCF_013868035.1,PRJNA647633,ASM1386803v1,Contig,na,SAMN15595099,2020-07-28,GCA_013868035.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013868035.1,,yes,major,glutamicum,37,China Center of Industrial Culture Collection,1718,ncbi
GCF_013868025.1,PRJNA647633,ASM1386802v1,Scaffold,na,SAMN15595105,2020-07-28,GCA_013868025.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013868025.1,,yes,major,glutamicum,51,China Center of Industrial Culture Collection,1718,ncbi
GCF_000819915.1,PRJNA271321,ASM81991v1,Contig,na,SAMN03274530,2015-01-16,GCA_000819915.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_000819915.1,,yes,major,glutamicum,SYPS-062,Jiangnan University,1718,ncbi
GCF_013867915.1,PRJNA647633,ASM1386791v1,Contig,na,SAMN15595098,2020-07-28,GCA_013867915.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867915.1,,yes,major,glutamicum,36,China Center of Industrial Culture Collection,1718,ncbi
GCF_000934815.1,PRJNA274871,ASM93481v1,Contig,na,SAMN03333183,2015-02-26,GCA_000934815.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_000934815.1,,yes,major,glutamicum,SYPS-062-33a,Jiangnan University,1718,ncbi
GCF_001912805.1,PRJNA305677,ASM191280v1,Contig,na,SAMN04331507,2016-12-21,GCA_001912805.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_001912805.1,,yes,major,glutamicum,ATCC 21493,Shanghai Institutes for Biological Sciences (SIBS) of Chinese Academy of Sciences (CAS),1718,ncbi
GCF_013867945.1,PRJNA647633,ASM1386794v1,Scaffold,na,SAMN15595097,2020-07-28,GCA_013867945.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867945.1,,yes,major,glutamicum,35,China Center of Industrial Culture Collection,1718,ncbi
GCF_013868015.1,PRJNA647633,ASM1386801v1,Scaffold,na,SAMN15595106,2020-07-28,GCA_013868015.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013868015.1,,yes,major,glutamicum,52,China Center of Industrial Culture Collection,1718,ncbi
GCF_013867845.1,PRJNA647633,ASM1386784v1,Scaffold,na,SAMN15595101,2020-07-28,GCA_013867845.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867845.1,,yes,major,glutamicum,39,China Center of Industrial Culture Collection,1718,ncbi
GCF_013867955.1,PRJNA647633,ASM1386795v1,Scaffold,na,SAMN15595100,2020-07-28,GCA_013867955.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867955.1,,yes,major,glutamicum,38,China Center of Industrial Culture Collection,1718,ncbi
GCF_013867855.1,PRJNA647633,ASM1386785v1,Contig,na,SAMN15595104,2020-07-28,GCA_013867855.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_013867855.1,,yes,major,glutamicum,50,China Center of Industrial Culture Collection,1718,ncbi
GCF_002379385.1,PRJNA252976,ASM237938v1,Scaffold,na,SAMN02865958,2017-09-27,GCA_002379385.1,full,Corynebacterium,Corynebacterium glutamicum (high G+C Gram-positive bacteria),GCF_002379385.1,,yes,major,glutamicum,1006,Nanjing Tech University,1718,ncbi
GCF_000233355.2,PRJNA72697,Corynebacterium glutamicum ATCC14067,Contig,na,SAMN02471001,2014-06-20,GCA_000233355.3,full,Corynebacterium,Corynebacterium glutamicum ATCC 14067 (high G+C Gram-positive bacteria),GCF_000233355.2,,yes,major,glutamicum,ATCC 14067,South China University of Technology,1079988,ncbi
GCF_003025195.1,PRJNA192922,ASM302519v1,Contig,na,SAMN06564620,2018-03-30,GCA_003025195.1,full,Corynebacterium,Corynebacterium glutamicum ZL-2 (high G+C Gram-positive bacteria),GCF_003025195.1,,yes,major,glutamicum,ZL-2,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1304280,ncbi
GCF_000224315.1,PRJNA71497,ASM22431v2,Contig,na,SAMN02471002,2011-08-23,GCA_000224315.2,full,Corynebacterium,Corynebacterium glutamicum S9114 (high G+C Gram-positive bacteria),GCF_000224315.1,,yes,major,glutamicum,S9114,SCUT,1075088,ncbi
GCF_000417765.1,PRJNA168426,ASM41776v1,Contig,na,SAMN02471211,2013-07-02,GCA_000417765.1,full,Corynebacterium,Corynebacterium glutamicum Z188 (high G+C Gram-positive bacteria),GCF_000417765.1,,yes,major,glutamicum,Z188,"Tianjin Institute of Industrial Biotechnology, Chinese Academy of Sciences",1198672,ncbi
GCF_000380545.1,PRJNA194384,contig,Contig,na,SAMN02470113,2013-04-23,GCA_000380545.1,full,Corynebacterium,Corynebacterium crenatum MT (high G+C Gram-positive bacteria),GCF_000380545.1,,yes,major,crenatum,MT,Jiangxi Normal University,1310164,ncbi
